시설물명,시설물구분,시설물소재지,준공일자
과선교,교량,경기도 의왕시 이동면,19841231
대전육교(하),교량,대전광역시 대덕구 비래동,19700704
대전육교(상),교량,대전광역시 대덕구 비래동,19700704
신상교,교량,대전광역시 동구 신상동,19800718
유등교,교량,대전광역시 중구 태평동,19701230
대전터널(구)(상),터널,대전광역시 대덕구 비래동,19700601
삼선교,교량,대전광역시 중구 선화동,19721130
홍도육교,교량,대전광역시 동구 삼성동,19840610
괴곡교,교량,대전광역시 서구 괴곡동,19841231
서대전육교,교량,대전광역시 중구 오류동,19701218
대전터널(구)(하),터널,대전광역시 대덕구 비래동,19700601
남선공원입구 복개구조물,교량,대전광역시 서구 괴정로,19701231
태평로 복개구조물,교량,대전광역시 중구 태평동,19701231
장승길 복개구조물,교량,대전광역시 동구 계족로,19801231
도마동 막골길 복개구조물,교량,대전광역시 서구 도마동,19701231
법동 계족로 복개구조물,교량,대전광역시 대덕구 동춘당로,19801231
중리길 복개구조물,교량,대전광역시 대덕구 중리동,19801231
문화여중교 옆 복개구조물,교량,대전광역시 중구 문화동,19801231
보건소길 복개구조물,교량,대전광역시 동구 삼성동,19801231
동계천복개구조물,교량,광주광역시 북구 동계천로,19861231
경양천복개구조물,교량,광주광역시 북구 독립로368번길,19801231
신용 2배수통문,하천,광주광역시 북구 신용동,19800101
도산,하천,광주광역시 광산구 황룡동,19630101
장록2,하천,광주광역시 광산구 장록동,19630101
장록1,하천,광주광역시 광산구 평동로,19630101
신촌배수문,하천,광주광역시 광산구 신촌동,19630101
산월배수문,하천,광주광역시 광산구 신창동,19790101
송대2,하천,광주광역시 광산구 송대동,19630101
송대1,하천,광주광역시 광산구 송대동,19630101
운남배수문,하천,광주광역시 광산구 풍영철길로,19790101
용운,하천,광주광역시 광산구 선암동,19630101
장록제(우안),하천,광주광역시 광산구 지죽동,19580101
복용제(우안),하천,광주광역시 광산구 월전동,19580101
송정제(좌안),하천,광주광역시 광산구 선암동,19630101
송대제(좌안),하천,광주광역시 광산구 도산동,19630101
달서천 제2수문,하천,대구광역시 서구 평리6동,19830630
이현천 복개구조물,교량,대구광역시 서구 문화로,19791130
목포실내체육관,건축물,전라남도 목포시 대양로,19870930
상여천천복개구조물,교량,울산광역시 남구 신정동,19800101
선암본동7길 복개구조물,교량,울산광역시 남구 선암동,19800101
울산교,교량,울산광역시 남구 신정동,19300101
신정3배수문,하천,울산광역시 남구 신정3동,19780101
장록교,교량,광주광역시 광산구 장록동,19790331
동운고가교,교량,광주광역시 북구,19731231
송암고가교,교량,광주광역시 남구 송암동,19841031
대촌육교,교량,광주광역시 남구 양과동,19801231
양동복개도로,교량,광주광역시 서구 양동,19710101
임동교,교량,광주광역시 광산구 임곡동,19730730
하동정수장,상하수도,경상남도 하동군 하동읍,19860806
중앙로 지하도상가,건축물,제주특별자치도 제주시 일도이동,19831201
녹산1수문,하천,부산광역시 강서구 낙동남로,19340401
덕천교,교량,경기도 파주시 파평면 덕천리,19870101
곡릉수문교,교량,경기도 파주시 교하읍,19750601
곡능천교,교량,경기도 파주시 교하읍,19820801
만장교,교량,경기도 파주시 광란면,19831001
거진정수장,상하수도,강원도 고성군 건봉사로,19651128
간성정수장,상하수도,강원도 고성군 간성읍,19761230
성안2가압장,상하수도,울산광역시 중구 성안로,19841229
성안1가압장,상하수도,울산광역시 중구 북정동,19841229
무거배수지,상하수도,울산광역시 남구 무거동,19871001
상개배수지,상하수도,울산광역시 남구 선암동,19861231
염포배수지,상하수도,울산광역시 북구 염포동,19871001
성남배수지,상하수도,울산광역시 중구 북부순환도로,19871001
전하배수지,상하수도,울산광역시 동구 봉수로,19871001
일산배수지,상하수도,울산광역시 동구 화정동,19841229
방어진1가압장,상하수도,울산광역시 동구 방어진순환도로,19841229
연암가압장,상하수도,울산광역시 북구 연암11길,19841229
선암배수지,상하수도,울산광역시 남구 선암동,19861231
암반사면(방어동 산371),절토사면,울산광역시 동구 방어동,19801231
암반사면(방어동 산327),절토사면,울산광역시 동구 방어동,19801231
암반사면(방어동 산403),절토사면,울산광역시 동구 방어동,19801231
암반사면(방어동 산393),절토사면,울산광역시 동구 방어동,19801231
구태화교,교량,울산광역시 남구 신정1동,19661231
덕신교,교량,울산광역시 울주군 온산읍 덕신리,19791231
구명촌교,교량,울산광역시 남구 삼산동,19680101
수산시장동,건축물,서울특별시 송파구 가락1동 가락농수산물시장,19861231
축산부류시장(도축장),건축물,서울특별시 송파구 가락1동 가락농수산물시장,19840430
청과시장동,건축물,서울특별시 송파구 양재대로,19861231
관리금융동,건축물,서울특별시 송파구 양재대로,19861231
식품종합상가,건축물,서울특별시 송파구 가락1동 가락농수산물시장,19861231
채소중매인점포2,건축물,서울특별시 송파구 가락1동 가락농수산물시장,19861231
채소중매인점포1,건축물,서울특별시 송파구 가락1동 가락농수산물시장,19861231
1호선 131 두실 역사,건축물,부산광역시 금정구 중앙대로,19850613
1호선 117 범일 역사,건축물,부산광역시 동구 범일로,19870619
1호선 132 남산 역사,건축물,부산광역시 금정구 중앙대로,19850605
1호선 121 양정 역사,건축물,부산광역시 부산진구 중앙대로,19850719
1호선 120 부전 역사,건축물,부산광역시 부산진구 중앙대로,19840919
1호선 115 부산진 역사,건축물,부산광역시 동구 중앙대로,19870530
1호선 114 초량 역사,건축물,부산광역시 동구 중앙대로,19870430
1호선 113 부산역 역사,건축물,부산광역시 동구 중앙대로,19870430
1호선 134 노포 역사,건축물,부산광역시 금정구 중앙대로,19850725
1호선 133 범어사 역사,건축물,부산광역시 금정구 중앙대로,19850328
1호선 130 구서 역사,건축물,부산광역시 금정구 금정로233번길,19850605
1호선 127 온천장 역사,건축물,부산광역시 동래구 중앙대로,19850506
1호선 126 명륜 역사,건축물,부산광역시 동래구 중앙대로,19850228
1호선 125 동래 역사,건축물,부산광역시 동래구 중앙대로,19841008
1호선 124 교대 역사,건축물,부산광역시 연제구 중앙대로,19841008
1호선 123 연산 역사,건축물,부산광역시 연제구 중앙대로,19850328
1호선 122 시청 역사,건축물,부산광역시 연제구 중앙대로,19850325
1호선 128 부산대 역사,건축물,부산광역시 금정구 장전온천천로,19850609
1호선 129 장전 역사,건축물,부산광역시 금정구 장전온천천로,19850513
1호선 119 서면 역사,건축물,부산광역시 부산진구 중앙대로,19850320
1호선 118 범내골 역사,건축물,부산광역시 부산진구 중앙대로,19850630
월곡천 복개구조물,교량,서울특별시 강북구 송중동,19700801
우이천 복개구조물,교량,서울특별시 강북구 우이동,19831130
화계천 복개구조물,교량,서울특별시 강북구 수유1동,19830816
거제대교,교량,경상남도 거제시 사등면 덕호리,19710430
안동의료원본관,건축물,경상북도 안동시 태사2길,19860408
명학역사,건축물,경기도 안양시 만안구 안양7동,19740816
관악역사,건축물,경기도 안양시 만안구 석수2동,19740816
화서역사,건축물,경기도 수원시 팔달구 덕영대로,19740816
성균관대역사,건축물,경기도 수원시 장안구 서부로,19780319
석수역사,건축물,경기도 안양시 만안구 석수1동,19820828
인천역,건축물,인천광역시 중구 북성동1가,19600630
금천구청역,건축물,서울특별시 금천구 시흥대로63길,19811019
가산디지털단지역,건축물,서울특별시 금천구 벚꽃로,19740817
노량진역,건축물,서울특별시 동작구 노량진1동,19701220
중앙지하보차도,터널,서울특별시 종로구 세종로,19710615
광주종합체육관,건축물,광주광역시 서구 화정동,19871005
광운대역사,건축물,서울특별시 노원구 월계4동,19781230
도봉북부역사,건축물,서울특별시 도봉구 도봉동,19870625
방학북부역사,건축물,서울특별시 도봉구 방학동,19870625
방학남부역사,건축물,서울특별시 도봉구 방학동,19870625
석계역사,건축물,서울특별시 노원구 월계동,19841229
외대앞역사,건축물,서울특별시 동대문구 이문동,19740724
신이문역사,건축물,서울특별시 동대문구 이문동,19790123
응봉역사,건축물,서울특별시 성동구 고산자로,19781209
녹천남부역사,건축물,서울특별시 도봉구 창동,19851021
망월사남부역사,건축물,경기도 의정부시 호원동,19870520
충청남도 공주의료원1병동,건축물,충청남도 공주시 중동,19790725
부산도시철도 1-038(구서역~두실간 본선고가),교량,부산광역시 금정구 금정로233번길,19850605
부산도시철도 1-037(장전역~구서간 본선고가),교량,부산광역시 금정구 장전온천천로,19850513
부산도시철도 1-036(부산대학역~장전간 본선고가),교량,부산광역시 금정구 장전온천천로,19850513
부산도시철도 1-035(온천장역~부산대학간 본선고가),교량,부산광역시 동래구 중앙대로,19850506
부산도시철도 1-034(명륜역~온천장간 본선고가),교량,부산광역시 동래구 중앙대로,19850228
부산도시철도 1-033(동래역~명륜간 본선고가),교량,부산광역시 동래구 중앙대로,19841008
부산도시철도 1-032(교대~동래간 본선고가),교량,부산광역시 연제구 중앙대로,19841008
울산항제5부두,항만,울산광역시 남구 매암동,19801224
울산항제4부두,항만,울산광역시 남구 여천동,19711207
울산항제3부두,항만,울산광역시 남구 여천동,19710314
울산항온산제2부두,항만,울산광역시 울주군 온산읍,19810530
울산항 석탄부두,항만,울산광역시 남구 여천동,19820330
울산항 양곡부두,항만,울산광역시 남구 용잠동,19860515
온정상수도,상하수도,경상북도 울진군 온정면,19860101
울진상수도,상하수도,경상북도 울진군 울진읍,19770101
평해상수도,상하수도,경상북도 울진군 평해읍,19740101
회화상수문,하천,경기도 평택시 서탄면 회화리,19611230
하북2수문,하천,경기도 평택시 진위면 하북리,19861230
